firm_id,name,name_ja,sector,size_class,employees,machi,x,y,founded,revenue_myen
273,Higashi Trading,東商店,wholesale_retail,medium,10,hikari-01,-2007.7,-682.2,1995,262.0
274,TsuruShio Care,鶴福祉,healthcare_welfare,small,9,hikari-01,-1754.6,-498.0,1966,153.6
275,Soto Trading,外商店,wholesale_retail,medium,10,hikari-01,-996.7,0.8,2004,295.6
276,Kami Consulting,上事務所,professional,medium,10,hikari-01,-1990.5,-297.9,2007,231.1
277,Kurenai Care,紅福祉,healthcare_welfare,small,8,hikari-01,-1665.0,-701.0,2021,144.7
278,Asa Trading,朝商店,wholesale_retail,micro,1,hikari-01,-1349.2,237.9,1976,21.1
279,Naka Consulting,中事務所,professional,micro,2,hikari-01,-1360.4,-138.6,1981,43.0
280,Nishi Trading,西商店,wholesale_retail,micro,1,hikari-01,-1846.9,-491.4,1982,20.7
281,Higashi Trading,東商店,wholesale_retail,micro,1,hikari-01,-1626.2,331.9,2016,26.6
282,Shiro Consulting,白事務所,professional,medium,27,hikari-01,-1128.8,-413.6,2016,698.8
283,Naka Trading,中商店,wholesale_retail,micro,3,hikari-01,-1582.3,-455.4,2012,85.4
284,Ao Care,青福祉,healthcare_welfare,micro,1,hikari-01,-1564.1,306.0,2017,13.3
285,Yū Care,夕福祉,healthcare_welfare,medium,27,hikari-01,-1351.1,159.1,2027,471.7
286,Kami Trading,上商店,wholesale_retail,medium,32,hikari-01,-1876.4,263.9,2015,610.1
287,Haru Consulting,春事務所,professional,large,50,hikari-01,-1656.6,284.8,1968,1142.4
288,HiroShima Care,広福祉,healthcare_welfare,micro,1,hikari-01,-1871.6,-862.3,2002,19.1
289,Naka Care,中福祉,healthcare_welfare,micro,1,hikari-01,-1702.0,-620.0,1972,12.0
290,Asa Care,朝福祉,healthcare_welfare,small,6,hikari-01,-1304.4,-452.1,1992,103.5
291,MinamiKura Trading,南商店,wholesale_retail,medium,24,hikari-01,-1236.6,178.6,1976,550.0
292,HoshiBashi Care,星福祉,healthcare_welfare,micro,1,hikari-01,-1395.0,196.6,2010,19.6
293,Aki Care,秋福祉,healthcare_welfare,micro,1,hikari-01,-1528.5,630.5,1982,17.1
294,NakaTetsu Care,中福祉,healthcare_welfare,micro,2,hikari-01,-1861.9,-871.5,1988,31.5
295,Minami Care,南福祉,healthcare_welfare,micro,1,hikari-01,-1267.8,-385.1,2007,13.2
296,Yū Care,夕福祉,healthcare_welfare,micro,3,hikari-01,-1326.4,82.4,1977,50.5
297,Ko Care,小福祉,healthcare_welfare,micro,3,hikari-01,-1407.1,230.5,2005,52.5
298,BashiUmi Care,橋福祉,healthcare_welfare,medium,33,hikari-01,-1538.7,-116.5,1986,447.2
299,Asa Trading,朝商店,wholesale_retail,medium,15,hikari-01,-1814.6,-120.1,2007,377.6
300,Hon Trading,本商店,wholesale_retail,micro,1,hikari-01,-2008.0,80.7,1979,29.0
301,Higashi Trading,東商店,wholesale_retail,micro,1,hikari-01,-1025.7,-190.5,1987,19.6
302,Ō Trading,大商店,wholesale_retail,micro,1,hikari-01,-1184.9,-417.2,1969,26.3
303,Shimo Consulting,下事務所,professional,small,5,hikari-01,-1658.7,-307.0,2007,98.8
304,Kurenai Trading,紅商店,wholesale_retail,micro,1,hikari-01,-1608.1,-571.8,1984,19.4
305,Yū Trading,夕商店,wholesale_retail,micro,1,hikari-01,-1935.1,44.1,1978,25.2
306,Ko Trading,小商店,wholesale_retail,medium,10,hikari-01,-1378.6,-320.8,2012,200.2
307,Yū Care,夕福祉,healthcare_welfare,micro,1,hikari-01,-1824.1,-21.2,1997,18.5
308,Shiro Care,白福祉,healthcare_welfare,micro,1,hikari-01,-1963.0,84.3,2002,15.8
309,Minami Consulting,南事務所,professional,medium,10,hikari-01,-1933.4,-492.2,1956,189.2
310,Midori Care,緑福祉,healthcare_welfare,small,6,hikari-01,-995.8,-77.1,2010,79.0
311,Midori Care,緑福祉,healthcare_welfare,large,84,hikari-01,-1458.4,-397.2,1995,1331.3
312,Asa Trading,朝商店,wholesale_retail,micro,1,hikari-01,-1561.5,-361.5,1986,22.9
313,Nishi Trading,西商店,wholesale_retail,small,7,hikari-01,-1070.8,-30.9,2005,146.4
314,Ao Consulting,青事務所,professional,micro,1,hikari-01,-1938.9,247.4,1995,21.7
315,Ō Consulting,大事務所,professional,micro,3,hikari-01,-1802.8,-871.3,2030,81.7
316,Haru Consulting,春事務所,professional,small,5,hikari-01,-1860.8,254.3,1982,137.1
317,Ō Trading,大商店,wholesale_retail,micro,3,hikari-01,-1698.1,-663.2,1964,61.9
318,MatsuKawa Trading,松商店,wholesale_retail,medium,47,hikari-01,-1951.8,-121.7,1993,1305.9
319,FuruNaga Consulting,古事務所,professional,micro,2,hikari-01,-1626.6,-352.0,1982,46.9
320,Ō Consulting,大事務所,professional,micro,1,hikari-01,-1378.6,-320.8,1960,22.3
321,KawaIkari Consulting,川事務所,professional,micro,1,hikari-01,-1367.8,-672.7,1995,20.5
322,Ko Consulting,小事務所,professional,small,8,hikari-01,-1620.0,266.1,1987,189.5
323,Yū Consulting,夕事務所,professional,micro,1,hikari-01,-1015.3,-336.0,1979,20.5
324,Ao Consulting,青事務所,professional,large,76,hikari-01,-1850.7,-342.3,1979,2171.0
325,Kurenai Trading,紅商店,wholesale_retail,micro,1,hikari-01,-1413.0,16.2,2019,25.7
326,Ao Trading,青商店,wholesale_retail,micro,4,hikari-01,-989.0,-46.5,1969,96.7
327,Minami Trading,南商店,wholesale_retail,micro,3,hikari-01,-1972.9,-172.3,1974,83.4
328,Haru Trading,春商店,wholesale_retail,micro,3,hikari-01,-1526.1,-429.1,2008,90.4
329,Kami Trading,上商店,wholesale_retail,micro,1,hikari-01,-1899.5,-107.2,1972,30.5
330,IshiIkari Trading,石商店,wholesale_retail,small,5,hikari-01,-1197.1,-261.7,2020,118.6
331,Ko Trading,小商店,wholesale_retail,micro,1,hikari-01,-1743.0,-344.5,1994,23.2
332,Naka Trading,中商店,wholesale_retail,micro,1,hikari-01,-1547.3,-607.8,2005,19.8
333,Shimo Trading,下商店,wholesale_retail,micro,1,hikari-01,-1713.9,-898.2,1988,26.0
334,Higashi Trading,東商店,wholesale_retail,micro,3,hikari-01,-1501.3,-98.0,1991,94.0
335,Hon Trading,本商店,wholesale_retail,micro,4,hikari-01,-1812.1,199.0,2024,109.5
336,Kurenai Care,紅福祉,healthcare_welfare,small,7,hikari-01,-2069.4,-335.3,1957,106.4
337,Midori Trading,緑商店,wholesale_retail,medium,28,hikari-01,-1785.9,253.9,1968,704.9
338,HoshiTsuru Care,星福祉,healthcare_welfare,medium,11,hikari-01,-2008.0,80.7,2011,158.5
339,AkebonoFuru Consulting,曙事務所,professional,small,8,hikari-01,-1322.1,-539.3,1998,211.9
340,Hon Care,本福祉,healthcare_welfare,medium,10,hikari-01,-1789.6,-171.1,1940,123.5
341,Ko Consulting,小事務所,professional,micro,1,hikari-01,-1325.9,-353.4,1977,27.6
342,Naka Consulting,中事務所,professional,micro,2,hikari-01,-1564.2,-394.7,1978,35.0
343,ShimaTetsu Care,島福祉,healthcare_welfare,large,88,hikari-01,-1656.7,-537.0,2019,1401.7
344,Naka Consulting,中事務所,professional,medium,21,hikari-01,-1876.2,338.2,1981,435.8
345,Yū Trading,夕商店,wholesale_retail,micro,1,hikari-01,-1484.7,-0.8,1969,19.7
346,Ao Trading,青商店,wholesale_retail,micro,1,hikari-01,-1497.7,-116.4,1980,23.0
347,HikariKita Trading,光商店,wholesale_retail,medium,17,hikari-01,-1319.7,-381.6,2003,463.5
348,Kami Trading,上商店,wholesale_retail,medium,13,hikari-01,-1218.1,237.3,2011,265.5
349,Minami Consulting,南事務所,professional,micro,4,hikari-01,-1807.2,501.3,2019,116.8
350,Midori Consulting,緑事務所,professional,micro,2,hikari-01,-1654.7,247.8,1996,36.7
351,ShimaTsuki Consulting,島事務所,professional,micro,4,hikari-01,-1605.2,-154.0,1994,78.8
352,Shiro Consulting,白事務所,professional,micro,1,hikari-01,-1768.1,148.8,1987,21.6
353,Aki Consulting,秋事務所,professional,micro,2,hikari-01,-1745.9,-819.6,2007,56.2
354,Naka Trading,中商店,wholesale_retail,large,71,hikari-01,-1695.8,421.1,1995,2170.4
355,HikariTani Consulting,光事務所,professional,micro,1,hikari-01,-1564.9,-698.7,1985,23.4
356,Kami Consulting,上事務所,professional,medium,13,hikari-01,-1709.7,-662.1,1995,313.1
357,Ō Consulting,大事務所,professional,micro,1,hikari-01,-1748.8,331.8,1987,25.7
358,Asa Consulting,朝事務所,professional,medium,16,hikari-01,-1030.8,44.0,1990,277.4
359,Ko Consulting,小事務所,professional,small,8,hikari-01,-2058.4,-192.2,1991,170.0
360,KamiAka Consulting,神事務所,professional,medium,15,hikari-01,-1356.7,-625.0,1971,299.7
361,Ō Care,大福祉,healthcare_welfare,micro,1,hikari-01,-1346.0,-725.3,1997,16.5
362,Shin Consulting,新事務所,professional,micro,3,hikari-01,-1892.5,-683.0,2026,51.5
363,Ao Care,青福祉,healthcare_welfare,medium,18,hikari-01,-1700.1,40.7,2012,288.8
364,KitaSaka Consulting,鍛事務所,professional,micro,1,hikari-01,-1903.2,294.1,1977,27.0
365,Shimo Consulting,下事務所,professional,micro,1,hikari-01,-1728.7,-308.8,1971,22.3
366,Kita Consulting,北事務所,professional,micro,1,hikari-01,-1767.4,383.9,1965,25.7
367,Soto Consulting,外事務所,professional,medium,43,hikari-01,-1437.3,-703.2,2002,1249.9
368,Kurenai Trading,紅商店,wholesale_retail,large,129,hikari-01,-1424.8,-388.4,2015,2617.6
369,ShimaKumo Care,島福祉,healthcare_welfare,micro,1,hikari-01,-1364.6,-212.1,2001,20.1
370,Haru Care,春福祉,healthcare_welfare,medium,17,hikari-01,-1539.3,-142.4,1989,222.7
371,Hon Care,本福祉,healthcare_welfare,micro,3,hikari-01,-1545.1,-731.2,1914,54.7
372,KitaAo Care,北福祉,healthcare_welfare,micro,3,hikari-01,-1880.4,-659.6,2000,42.4
373,Kita Care,北福祉,healthcare_welfare,micro,1,hikari-01,-1233.6,-629.5,1995,18.5
374,Ao Care,青福祉,healthcare_welfare,medium,31,hikari-01,-1371.8,-597.0,2000,596.2
375,Hon Consulting,本事務所,professional,medium,28,hikari-01,-1752.3,253.0,1984,622.4
376,Nishi Care,西福祉,healthcare_welfare,micro,1,hikari-01,-1824.0,380.5,2008,17.8
377,Ao Care,青福祉,healthcare_welfare,small,7,hikari-01,-1691.4,-205.9,1997,90.3
378,TakaTsuru Consulting,高事務所,professional,micro,1,hikari-01,-1814.5,437.1,1991,28.2
379,Asa Consulting,朝事務所,professional,micro,3,hikari-01,-1180.8,-29.5,1995,78.5
380,Minami Consulting,南事務所,professional,micro,1,hikari-01,-1709.2,-513.7,1977,22.2
381,TaniBashi Consulting,谷事務所,professional,micro,4,hikari-01,-1603.7,255.4,1997,110.8
382,Ō Care,大福祉,healthcare_welfare,medium,14,hikari-01,-1863.0,-212.0,1969,169.0
383,NamiNaka Consulting,波事務所,professional,small,8,hikari-01,-1614.6,350.1,1964,150.9
384,Kita Consulting,北事務所,professional,micro,3,hikari-01,-956.7,-195.6,1993,79.0
385,ShinShio Care,新福祉,healthcare_welfare,medium,12,hikari-01,-1334.8,-370.4,1982,149.6
386,Ao Consulting,青事務所,professional,medium,10,hikari-01,-1300.5,151.2,1984,187.2
387,Ao Consulting,青事務所,professional,micro,1,hikari-01,-1374.7,-347.2,2014,19.1
388,KitaBashi Consulting,鍛事務所,professional,micro,1,hikari-01,-1529.5,-44.0,2030,25.6
389,Higashi Care,東福祉,healthcare_welfare,medium,29,hikari-01,-1411.5,209.3,1956,489.4
390,Shiro Consulting,白事務所,professional,major,451,hikari-01,-1387.3,334.0,2004,10090.6
391,Minami Systems,南電子,ict,micro,1,hikari-01,-1890.8,41.5,1998,22.2
392,Kami Systems,上電子,ict,micro,3,hikari-01,-1348.4,-698.3,1938,72.1
393,TetsuShio Systems,鉄電子,ict,large,68,hikari-01,-1471.0,-567.6,1957,1917.9
394,HiroAme Care,広福祉,healthcare_welfare,micro,2,hikari-01,-1911.7,-419.0,1988,41.7
395,Kurenai Care,紅福祉,healthcare_welfare,micro,1,hikari-01,-2062.3,-27.6,2007,19.3
396,Asa Care,朝福祉,healthcare_welfare,medium,29,hikari-01,-1412.4,-427.7,1987,598.6
397,Hon Trading,本商店,wholesale_retail,medium,15,hikari-01,-1644.5,-199.2,1974,381.2
398,Minami Trading,南商店,wholesale_retail,micro,1,hikari-01,-1745.9,-819.6,2021,25.0
399,Shin Trading,新商店,wholesale_retail,micro,3,hikari-01,-1730.9,-139.9,1987,70.8
400,MinamiHara Trading,南商店,wholesale_retail,large,110,hikari-01,-1474.4,44.0,1957,2407.1
401,Aki Care,秋福祉,healthcare_welfare,medium,17,hikari-01,-1466.6,-63.5,1981,302.2
402,Ko Care,小福祉,healthcare_welfare,large,68,hikari-01,-1006.1,-321.8,1962,1077.4
403,Shiro Systems,白電子,ict,micro,4,hikari-01,-1063.9,-319.9,1961,88.4
404,Haru Systems,春電子,ict,medium,41,hikari-01,-1714.4,-325.4,1989,1178.8
405,Nishi Systems,西電子,ict,small,7,hikari-01,-1411.1,-4.1,2030,147.6
406,Asa Systems,朝電子,ict,medium,13,hikari-01,-1254.9,-262.8,1992,263.2
407,Haru Care,春福祉,healthcare_welfare,micro,3,hikari-01,-1441.2,-630.6,1984,43.5
408,Shiro Care,白福祉,healthcare_welfare,micro,4,hikari-01,-1952.9,-563.8,1997,67.2
409,TsukiSakura Systems,月電子,ict,micro,1,hikari-01,-2055.2,-60.4,1998,24.2
410,AoTera Systems,青電子,ict,micro,1,hikari-01,-1159.1,-256.6,1990,27.8
411,TeraKita Systems,寺電子,ict,medium,13,hikari-01,-1887.7,-4.3,1965,419.0
412,Shiro Care,白福祉,healthcare_welfare,micro,1,hikari-01,-1368.9,-50.3,1989,15.5
413,Kurenai Care,紅福祉,healthcare_welfare,micro,4,hikari-01,-1256.1,-709.3,2010,53.4
414,Minami Care,南福祉,healthcare_welfare,micro,4,hikari-01,-1477.6,486.4,1995,83.6
415,Aki Care,秋福祉,healthcare_welfare,micro,1,hikari-01,-1739.6,-126.9,1979,16.1
416,Shiro Care,白福祉,healthcare_welfare,medium,30,hikari-01,-1849.2,-692.5,1974,593.6
417,Ko Systems,小電子,ict,micro,1,hikari-01,-1833.2,466.4,1969,23.0
418,Haru Systems,春電子,ict,micro,1,hikari-01,-2012.9,-472.6,2031,24.8
419,Naka Trading,中商店,wholesale_retail,micro,1,hikari-01,-1322.0,-52.4,2000,23.0
420,Minami Systems,南電子,ict,micro,1,hikari-01,-1538.1,-412.5,1986,27.9
421,Kita Trading,北商店,wholesale_retail,micro,3,hikari-01,-1377.5,61.5,1999,89.7
422,TaniNami Systems,谷電子,ict,micro,1,hikari-01,-1538.1,-412.5,1961,33.5
423,Naka Systems,中電子,ict,micro,1,hikari-01,-2028.3,-369.5,1994,23.7
424,Kita Systems,北電子,ict,micro,1,hikari-01,-1709.1,-531.3,1976,27.3
425,Shimo Trading,下商店,wholesale_retail,micro,1,hikari-01,-1454.1,500.7,1996,29.3
426,Shimo Systems,下電子,ict,micro,4,hikari-01,-1467.9,507.8,1979,133.8
427,Aki Trading,秋商店,wholesale_retail,micro,1,hikari-01,-1353.9,70.0,1986,27.2
428,Soto Trading,外商店,wholesale_retail,micro,4,hikari-01,-1437.8,-511.9,1977,123.6
429,Ō Systems,大電子,ict,medium,20,hikari-01,-1460.3,369.4,1979,568.4
430,Kami Trading,上商店,wholesale_retail,medium,29,hikari-01,-1981.7,-348.3,1958,754.0
431,Haru Care,春福祉,healthcare_welfare,micro,1,hikari-01,-1977.8,-595.2,2022,14.8
432,Shimo Care,下福祉,healthcare_welfare,micro,1,hikari-01,-1387.8,-385.0,1963,17.2
433,ShiroHoshi Systems,白電子,ict,micro,1,hikari-01,-1646.3,169.7,2023,29.0
434,Nishi Care,西福祉,healthcare_welfare,large,99,hikari-01,-1920.0,-138.0,1956,2019.2
435,Shimo Systems,下電子,ict,large,90,hikari-01,-1856.4,-639.1,1995,1998.2
436,Soto Trading,外商店,wholesale_retail,micro,1,hikari-01,-1859.1,-419.9,2003,25.5
437,Nishi Trading,西商店,wholesale_retail,micro,2,hikari-01,-2115.0,-167.3,1996,46.6
438,FuruShiro Trading,古商店,wholesale_retail,micro,2,hikari-01,-1627.2,-780.7,1995,60.7
439,Kami Trading,上商店,wholesale_retail,micro,1,hikari-01,-1423.6,579.1,1950,24.5
440,MinamiAkebono Trading,南商店,wholesale_retail,micro,1,hikari-01,-1602.8,-811.6,1990,27.8
441,Aki Trading,秋商店,wholesale_retail,micro,3,hikari-01,-1282.3,-121.5,1993,58.7
442,Soto Trading,外商店,wholesale_retail,large,63,hikari-01,-1388.4,-530.7,1987,1312.3
443,Naka Finance,中金庫,finance_insurance,micro,3,hikari-01,-1887.7,-4.3,1977,100.1
444,TakeKita Trading,竹商店,wholesale_retail,small,5,hikari-01,-1352.2,-20.0,1967,95.6
445,Higashi Finance,東金庫,finance_insurance,medium,29,hikari-01,-2113.1,-233.4,1987,901.1
446,GinNishi Trading,銀商店,wholesale_retail,small,9,hikari-01,-1657.0,-795.6,1985,195.1
447,Soto Systems,外電子,ict,small,6,hikari-01,-1821.3,-39.6,1981,116.2
448,Ō Systems,大電子,ict,micro,1,hikari-01,-1567.2,-606.8,2004,26.2
449,Kita Trading,北商店,wholesale_retail,micro,1,hikari-01,-1291.3,271.3,1985,19.7
450,Higashi Systems,東電子,ict,medium,21,hikari-01,-1521.5,-25.7,1991,491.6
451,Kurenai Trading,紅商店,wholesale_retail,medium,33,hikari-01,-1621.6,-533.3,1990,752.8
452,Midori Care,緑福祉,healthcare_welfare,medium,49,hikari-01,-1936.9,-37.8,1958,606.8
453,Aki Finance,秋金庫,finance_insurance,large,52,hikari-01,-1930.2,-613.9,1994,1308.3
454,Midori Systems,緑電子,ict,large,106,hikari-01,-994.6,-250.4,2001,3522.2
455,Naka Trading,中商店,wholesale_retail,micro,1,hikari-01,-1762.6,-882.9,1964,22.7
456,IkariKawa Trading,錨商店,wholesale_retail,small,6,hikari-01,-1141.3,-372.7,1988,187.8
457,Ko Trading,小商店,wholesale_retail,medium,10,hikari-01,-1850.7,-342.3,2029,308.7
458,TakeAkebono Trading,竹商店,wholesale_retail,micro,3,hikari-01,-1538.1,-412.5,1994,92.5
459,ShinWa Care,新福祉,healthcare_welfare,micro,1,hikari-01,-1281.0,-142.2,2014,19.7
460,YoiTsuki Care,宵福祉,healthcare_welfare,medium,13,hikari-01,-1591.1,-828.0,1982,236.4
461,Ō Trading,大商店,wholesale_retail,micro,1,hikari-01,-1487.4,-568.1,1962,20.2
462,TaniMiya Trading,谷商店,wholesale_retail,micro,1,hikari-01,-1676.7,477.4,2016,28.9
463,Midori Trading,緑商店,wholesale_retail,micro,1,hikari-01,-1773.4,163.5,1990,25.8
464,TakaNaka Trading,高商店,wholesale_retail,micro,2,hikari-01,-1859.1,-804.1,1996,46.8
465,SunaNishi Trading,砂商店,wholesale_retail,small,5,hikari-01,-1054.0,-292.2,1958,114.8
466,KamiTsuru Trading,神商店,wholesale_retail,large,99,hikari-01,-1305.6,-76.9,1978,1912.0
467,TakaGin Care,高福祉,healthcare_welfare,micro,2,hikari-01,-1951.2,-111.6,2012,37.2
468,Ko Care,小福祉,healthcare_welfare,small,9,hikari-01,-1459.5,97.7,1996,133.0
469,Shimo Finance,下金庫,finance_insurance,micro,1,hikari-01,-1910.5,-92.4,1987,39.6
470,KumoTake Finance,雲金庫,finance_insurance,micro,4,hikari-01,-1327.0,301.6,1979,122.3
471,Soto Finance,外金庫,finance_insurance,small,7,hikari-01,-1568.0,338.1,1984,262.6
472,TeraHikari Care,寺福祉,healthcare_welfare,micro,1,hikari-01,-1391.1,373.6,2022,14.3
473,Yū Care,夕福祉,healthcare_welfare,small,9,hikari-01,-1279.0,-466.8,1988,169.2
474,Shin Finance,新金庫,finance_insurance,micro,2,hikari-01,-1927.7,236.4,2013,49.1
475,Naka Finance,中金庫,finance_insurance,small,6,hikari-01,-1192.5,117.1,2001,168.9
476,KumoShin Care,雲福祉,healthcare_welfare,micro,3,hikari-01,-1759.7,-195.8,1974,48.2
477,KumoHara Finance,雲金庫,finance_insurance,medium,10,hikari-01,-1349.0,-667.0,1992,272.8
478,Ō Care,大福祉,healthcare_welfare,small,8,hikari-01,-1653.5,396.8,2022,113.6
479,Shin Care,新福祉,healthcare_welfare,micro,1,hikari-01,-1466.8,-89.6,1959,17.9
480,Haru Care,春福祉,healthcare_welfare,micro,4,hikari-01,-1739.5,-805.1,2030,54.7
481,Soto Finance,外金庫,finance_insurance,micro,1,hikari-01,-1721.0,-808.7,2002,31.2
482,Aki Finance,秋金庫,finance_insurance,small,6,hikari-01,-1263.9,14.3,2027,164.9
483,Kita Care,北福祉,healthcare_welfare,medium,36,hikari-01,-1739.5,-805.1,2017,535.5
484,Shimo Finance,下金庫,finance_insurance,micro,2,hikari-01,-1658.7,-295.7,1975,64.8
485,Midori Finance,緑金庫,finance_insurance,micro,1,hikari-01,-1754.6,383.9,1969,29.6
486,Higashi Finance,東金庫,finance_insurance,medium,10,hikari-01,-1044.3,-8.1,2014,387.4
487,Kurenai Finance,紅金庫,finance_insurance,large,68,hikari-01,-2060.5,-420.6,1968,2690.1
488,NamiUmi Systems,波電子,ict,micro,2,hikari-01,-1564.7,-688.4,1983,50.0
489,BashiNaka Systems,橋電子,ict,micro,1,hikari-01,-1585.7,-304.3,2014,27.8
490,Soto Systems,外電子,ict,micro,2,hikari-01,-1707.2,-265.0,2006,58.9
491,Nishi Logistics,西運輸,transport_postal,medium,17,hikari-01,-1450.8,-452.6,1987,249.5
492,SakaMatsu Systems,坂電子,ict,medium,17,hikari-01,-1449.9,460.0,1992,560.1
493,Ko Care,小福祉,healthcare_welfare,medium,49,hikari-01,-1716.6,-358.1,2007,769.2
494,SakuraMiya Logistics,桜運輸,transport_postal,small,9,hikari-01,-1593.7,-389.9,1978,134.3
495,SunaMatsu Systems,砂電子,ict,medium,19,hikari-01,-1845.9,-300.0,1991,487.2
496,Shiro Logistics,白運輸,transport_postal,micro,1,hikari-01,-2062.2,-479.8,2032,13.3
497,Hon Logistics,本運輸,transport_postal,medium,31,hikari-01,-1120.6,274.1,1987,385.8
498,Minami Consulting,南事務所,professional,micro,3,hikari-01,-1279.2,-503.4,1972,51.4
499,TetsuMinato Consulting,鉄事務所,professional,micro,1,hikari-01,-987.1,-202.3,1981,21.9
500,Aki Trading,秋商店,wholesale_retail,medium,19,hikari-01,-1242.7,-467.2,2012,452.1
501,Yū Consulting,夕事務所,professional,micro,4,hikari-01,-1818.4,45.4,1975,103.3
502,Haru Consulting,春事務所,professional,micro,1,hikari-01,-1926.7,-402.5,1961,24.2
503,Haru Consulting,春事務所,professional,micro,4,hikari-01,-1566.5,-28.3,1966,104.4
504,Ō Systems,大電子,ict,micro,4,hikari-01,-1279.7,66.7,2001,114.2
505,Kita Consulting,北事務所,professional,medium,15,hikari-01,-2074.6,-422.2,1981,441.0
